Date,Lake,TAG.NUM,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On time (s),Water Temp,Secchi,Weather,Year
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,74,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,60,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,75,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,67,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,77,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,55,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,75,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,57,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,63,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,67,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,77,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,62,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,68,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,75,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,74,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,76,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,69,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,61,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,61,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,73,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,61,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,64,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,75,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,61,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,73,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,78,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,67,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,63,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,61,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,74,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,73,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,62,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,73,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,68,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,95,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,73,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,68,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,68,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,60,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,63,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,77,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,78,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,75,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,84,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,68,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,80,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,67,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,76,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,69,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,63,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,67,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,73,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,62,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,74,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,91,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,64,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,67,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,69,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,76,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,64,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,73,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,74,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,60,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,80,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,76,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,73,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,69,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,69,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,64,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,57,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,68,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,74,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,62,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,82,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,79,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,74,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,62,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,76,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,60,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,67,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,80,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,75,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,76,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,65,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,76,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,57,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,75,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,80,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,81,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,63,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,61,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,74,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,71,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,62,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,60,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,67,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,75,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,94,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,57,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,85,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,86,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,74,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,63,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,66,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,70,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,56,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,72,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
11/3/19,Storm,,GZS,64,,,,,euthanized,Fyke,Net 8,Net 8,Net 8,Net 8,Net 8,N/A,4.7,,cloudy 45 F W wind 10-15 mph,
